Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,1735.0,1830.0,1705.0,1820.0,1820.0,66393200
2021-01-05,1825.0,1835.0,1790.0,1810.0,1810.0,33643300
2021-01-06,1835.0,1850.0,1730.0,1805.0,1805.0,68991600
2021-01-07,1840.0,1840.0,1805.0,1810.0,1810.0,31739300
2021-01-08,1820.0,1880.0,1820.0,1855.0,1855.0,68601300
2021-01-11,1850.0,1930.0,1850.0,1910.0,1910.0,81480700
2021-01-12,1915.0,1940.0,1885.0,1905.0,1905.0,53603800
2021-01-13,1905.0,1925.0,1865.0,1870.0,1870.0,49907400
2021-01-14,1870.0,1950.0,1860.0,1905.0,1905.0,67757000
2021-01-15,1910.0,1925.0,1830.0,1855.0,1855.0,49971000
2021-01-18,1820.0,1880.0,1810.0,1830.0,1830.0,40720500
2021-01-19,1850.0,1855.0,1780.0,1800.0,1800.0,39846200
2021-01-20,1805.0,1870.0,1775.0,1865.0,1865.0,57291000
2021-01-21,1890.0,1900.0,1840.0,1860.0,1860.0,53249900
2021-01-22,1860.0,1870.0,1785.0,1800.0,1800.0,37177800
2021-01-25,1800.0,1815.0,1740.0,1780.0,1780.0,27564000
2021-01-26,1780.0,1795.0,1670.0,1710.0,1710.0,38937700
2021-01-27,1710.0,1730.0,1630.0,1700.0,1700.0,38079300
2021-01-28,1630.0,1700.0,1595.0,1625.0,1625.0,42321900
2021-01-29,1640.0,1670.0,1515.0,1570.0,1570.0,70634000
2021-02-01,1550.0,1675.0,1505.0,1675.0,1675.0,62191000
2021-02-02,1690.0,1780.0,1655.0,1740.0,1740.0,115789600
2021-02-03,1780.0,1800.0,1710.0,1730.0,1730.0,87229000
2021-02-04,1730.0,1780.0,1710.0,1750.0,1750.0,60626500
2021-02-05,1765.0,1790.0,1745.0,1790.0,1790.0,50583200
2021-02-08,1805.0,1830.0,1790.0,1790.0,1790.0,42034700
2021-02-09,1795.0,1820.0,1735.0,1735.0,1735.0,46108700
2021-02-10,1735.0,1755.0,1725.0,1740.0,1740.0,18803400
2021-02-11,1750.0,1755.0,1725.0,1730.0,1730.0,11347900
2021-02-15,1750.0,1870.0,1740.0,1855.0,1855.0,79006400
2021-02-16,1865.0,1945.0,1860.0,1930.0,1930.0,211664700
2021-02-17,1930.0,1945.0,1865.0,1875.0,1875.0,110933700
2021-02-18,1875.0,1910.0,1845.0,1860.0,1860.0,97525600
2021-02-19,1860.0,1885.0,1835.0,1880.0,1880.0,42597500
2021-02-22,1890.0,1940.0,1890.0,1930.0,1930.0,85176900
2021-02-23,1940.0,2020.0,1935.0,2000.0,2000.0,198159900
2021-02-24,2010.0,2120.0,1980.0,2100.0,2100.0,209303800
2021-02-25,2120.0,2150.0,2090.0,2110.0,2110.0,100136500
2021-02-26,2050.0,2150.0,2020.0,2070.0,2070.0,89161300
2021-03-01,2100.0,2130.0,2060.0,2130.0,2130.0,65795300
2021-03-02,2150.0,2180.0,2130.0,2150.0,2150.0,42869200
2021-03-03,2160.0,2160.0,2090.0,2120.0,2120.0,25267300
2021-03-04,2120.0,2170.0,2060.0,2130.0,2130.0,46688300
2021-03-05,2100.0,2160.0,2080.0,2110.0,2110.0,38309000
2021-03-08,2130.0,2170.0,2120.0,2150.0,2150.0,39819600
2021-03-09,2150.0,2150.0,2000.0,2000.0,2000.0,74638300
