Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,4150.0,4320.0,4150.0,4310.0,4208.50390625,96568200
2021-01-05,4300.0,4300.0,4240.0,4270.0,4169.44580078125,97239100
2021-01-06,4280.0,4300.0,4160.0,4200.0,4101.09423828125,116634000
2021-01-07,4260.0,4290.0,4210.0,4280.0,4179.21044921875,128905400
2021-01-08,4330.0,4390.0,4300.0,4390.0,4286.6201171875,186370900
2021-01-11,4420.0,4660.0,4410.0,4650.0,4540.49755859375,383714500
2021-01-12,4680.0,4770.0,4670.0,4720.0,4608.84912109375,236714500
2021-01-13,4770.0,4840.0,4750.0,4790.0,4677.20068359375,210161400
2021-01-14,4820.0,4830.0,4720.0,4770.0,4657.67138671875,133616600
2021-01-15,4770.0,4770.0,4550.0,4580.0,4472.14599609375,204714500
2021-01-18,4580.0,4650.0,4540.0,4620.0,4511.20361328125,165968700
2021-01-19,4700.0,4700.0,4610.0,4620.0,4511.20361328125,138570500
2021-01-20,4670.0,4920.0,4650.0,4890.0,4774.845703125,252471500
2021-01-21,4920.0,4950.0,4770.0,4790.0,4677.20068359375,161156700
2021-01-22,4860.0,4860.0,4680.0,4720.0,4608.84912109375,166662700
2021-01-25,4790.0,4790.0,4610.0,4780.0,4667.43603515625,150250800
2021-01-26,4780.0,4790.0,4620.0,4650.0,4540.49755859375,148952500
2021-01-27,4650.0,4720.0,4500.0,4620.0,4511.20361328125,180626300
2021-01-28,4580.0,4650.0,4420.0,4470.0,4364.736328125,160243000
2021-01-29,4570.0,4610.0,4180.0,4180.0,4081.5654296875,280201400
2021-02-01,4180.0,4440.0,3960.0,4400.0,4296.384765625,322825100
2021-02-02,4490.0,4490.0,4260.0,4360.0,4257.32666015625,152295400
2021-02-03,4480.0,4480.0,4360.0,4380.0,4276.85546875,112944600
2021-02-04,4450.0,4580.0,4370.0,4490.0,4384.26513671875,147742900
2021-02-05,4540.0,4540.0,4420.0,4470.0,4364.736328125,90003100
2021-02-08,4530.0,4530.0,4450.0,4460.0,4354.9716796875,109288100
2021-02-09,4500.0,4770.0,4500.0,4620.0,4511.20361328125,422144400
2021-02-10,4630.0,4710.0,4600.0,4650.0,4540.49755859375,183774900
2021-02-11,4700.0,4710.0,4630.0,4680.0,4569.791015625,90618400
2021-02-15,4710.0,4780.0,4700.0,4710.0,4599.08447265625,84687800
2021-02-16,4740.0,4740.0,4660.0,4670.0,4560.0263671875,65111300
2021-02-17,4710.0,4730.0,4620.0,4630.0,4520.96826171875,92298000
2021-02-18,4700.0,4770.0,4650.0,4670.0,4560.0263671875,138260600
2021-02-19,4600.0,4790.0,4600.0,4790.0,4677.20068359375,99893400
2021-02-22,4850.0,4870.0,4760.0,4790.0,4677.20068359375,143288100
2021-02-23,4810.0,4830.0,4740.0,4790.0,4677.20068359375,98008100
2021-02-24,4790.0,4820.0,4710.0,4730.0,4618.61328125,95982000
2021-02-25,4770.0,4770.0,4670.0,4730.0,4618.61328125,119666500
2021-02-26,4730.0,4750.0,4700.0,4710.0,4599.08447265625,147085100
2021-03-01,4800.0,4830.0,4720.0,4830.0,4716.25830078125,115471100
2021-03-02,4870.0,4880.0,4800.0,4800.0,4686.96484375,68358600
2021-03-03,4800.0,4850.0,4740.0,4850.0,4735.78759765625,77295700
2021-03-04,4850.0,4850.0,4730.0,4760.0,4647.90673828125,107177400
2021-03-05,4740.0,4770.0,4700.0,4770.0,4657.67138671875,64715600
2021-03-08,4800.0,4820.0,4730.0,4730.0,4618.61328125,63560400
