Date,Open,High,Low,Close,Adj Close,Volume
2021-04-08,31000.0,31075.0,30625.0,30675.0,30675.0,24739500
2021-04-09,31575.0,31600.0,30725.0,31000.0,31000.0,23392200
2021-04-12,31475.0,31475.0,30300.0,30325.0,30325.0,22082300
2021-04-13,30250.0,30300.0,29900.0,30000.0,30000.0,23842300
2021-04-14,30525.0,31525.0,30300.0,31525.0,31525.0,27103900
2021-04-15,31525.0,31550.0,30900.0,31400.0,31400.0,20537300
2021-04-16,31850.0,31850.0,31075.0,31375.0,31375.0,15858700
2021-04-19,31375.0,31400.0,31150.0,31350.0,31350.0,9419000
2021-04-20,31000.0,31250.0,30925.0,31175.0,31175.0,14544200
2021-04-21,31000.0,31125.0,30825.0,30825.0,30825.0,13679400
2021-04-22,31000.0,31375.0,30900.0,31075.0,31075.0,12751600
2021-04-23,31400.0,31975.0,31125.0,31950.0,31950.0,21699700
2021-04-26,31975.0,32000.0,31400.0,31425.0,31425.0,21748400
2021-04-27,31850.0,32175.0,31775.0,32025.0,32025.0,26530000
2021-04-28,32000.0,32025.0,31575.0,31600.0,31600.0,17532000
2021-04-29,32300.0,32300.0,31800.0,32050.0,32050.0,11471000
2021-04-30,32250.0,32250.0,31900.0,32025.0,32025.0,13165900
2021-05-03,32400.0,32400.0,31725.0,31950.0,31950.0,8413100
2021-05-04,31750.0,32150.0,31700.0,32000.0,32000.0,10024700
2021-05-05,32100.0,32150.0,32000.0,32125.0,32125.0,10337000
2021-05-06,32000.0,32250.0,32000.0,32125.0,32125.0,7623100
2021-05-07,32300.0,32300.0,31925.0,32000.0,32000.0,9772800
2021-05-10,32000.0,32100.0,31975.0,32100.0,32100.0,13636100
2021-05-11,32000.0,32400.0,31525.0,32400.0,32400.0,14136000
2021-05-17,32500.0,32500.0,31875.0,32500.0,32500.0,25811700
2021-05-18,32000.0,32275.0,31825.0,31950.0,31950.0,14712600
2021-05-19,31900.0,32000.0,31675.0,31725.0,31725.0,12982500
2021-05-20,31950.0,32175.0,31750.0,31900.0,31900.0,12990000
2021-05-21,32250.0,32250.0,31300.0,31800.0,31800.0,18524000
2021-05-24,31775.0,31900.0,31450.0,31625.0,31625.0,11842000
2021-05-25,31500.0,32200.0,31500.0,31775.0,31775.0,17494000
2021-05-27,32200.0,32400.0,31350.0,31350.0,31350.0,107594300
2021-05-28,31650.0,31850.0,31650.0,31700.0,31700.0,20421700
2021-05-31,31800.0,31950.0,31625.0,31875.0,31875.0,20288400
2021-06-02,32500.0,32575.0,32100.0,32325.0,32325.0,28346500
2021-06-03,32475.0,33000.0,32150.0,33000.0,33000.0,26762100
2021-06-04,33100.0,33100.0,32500.0,32900.0,32900.0,12421700
2021-06-07,32800.0,32850.0,32150.0,32650.0,32650.0,12515200
2021-06-08,32875.0,32875.0,32150.0,32150.0,32150.0,12869600
2021-06-09,31800.0,32675.0,31800.0,32650.0,32650.0,15439600
2021-06-10,32775.0,33100.0,32450.0,33100.0,33100.0,14652500
2021-06-11,32850.0,32900.0,32300.0,32350.0,32350.0,14556100
2021-06-14,32600.0,32600.0,32000.0,32050.0,32050.0,12295700
2021-06-15,32225.0,32350.0,32025.0,32350.0,32350.0,17559800
2021-06-16,32100.0,32175.0,31800.0,31925.0,31925.0,9796800
2021-06-17,31950.0,31950.0,31375.0,31650.0,31650.0,13689700
2021-06-18,31500.0,31725.0,31400.0,31625.0,31625.0,23608600
2021-06-21,31500.0,31500.0,31050.0,31250.0,31250.0,12164700
2021-06-22,31250.0,31950.0,31200.0,31700.0,31700.0,13164800
2021-06-23,31475.0,31700.0,31150.0,31150.0,31150.0,10490200
2021-06-24,31550.0,31550.0,31000.0,31050.0,31050.0,11202000
2021-06-25,31150.0,31300.0,30950.0,30950.0,30950.0,13787900
2021-06-28,30500.0,30750.0,30275.0,30275.0,30275.0,16884100
2021-06-29,30250.0,30450.0,30200.0,30225.0,30225.0,10740800
2021-06-30,30000.0,30350.0,30000.0,30125.0,30125.0,13159000
2021-07-01,30300.0,30375.0,30000.0,30125.0,30125.0,11630600
2021-07-02,30350.0,30700.0,30200.0,30500.0,30500.0,13478500
2021-07-05,30500.0,30650.0,30350.0,30550.0,30550.0,7942100
2021-07-06,30550.0,30550.0,30275.0,30275.0,30275.0,6855900
2021-07-07,30900.0,30900.0,30150.0,30325.0,30325.0,7119000
2021-07-08,30000.0,30200.0,29900.0,30075.0,30075.0,9459400
2021-07-09,30050.0,30100.0,29950.0,30100.0,30100.0,8141500
2021-07-12,30350.0,30900.0,30100.0,30850.0,30850.0,13196300
2021-07-13,30850.0,30875.0,30075.0,30225.0,30225.0,13189300
2021-07-14,30100.0,30150.0,29900.0,29950.0,29950.0,11864200
2021-07-15,30000.0,30575.0,29975.0,30575.0,30575.0,9944800
2021-07-16,30850.0,30850.0,30275.0,30550.0,30550.0,9599700
2021-07-19,30550.0,30550.0,30025.0,30025.0,30025.0,9423800
2021-07-21,30250.0,30600.0,30050.0,30050.0,30050.0,11001900
2021-07-22,30575.0,30775.0,30250.0,30775.0,30775.0,12158400
2021-07-23,30900.0,30950.0,30125.0,30175.0,30175.0,15987600
2021-07-26,30200.0,30300.0,30025.0,30025.0,30025.0,9634300
2021-07-27,30025.0,30300.0,30000.0,30025.0,30025.0,10621500
2021-07-28,30025.0,30050.0,29850.0,29900.0,29900.0,14826600
2021-07-29,30275.0,30425.0,29900.0,30200.0,30200.0,16921000
